"image_id","datetime_str","model_name","clip_area","ref_area","save_dir"
"RC0220Ra_20130801_1156","20130801_1156","RuBsAdDlb3Mxtshcn20210211",1504.69,2263.96,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130801_1156_cnt.png"
"RC0220Ra_20130801_1556","20130801_1556","RuBsAdDlb3Mxtshcn20210211",1061.85,1726.53,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130801_1556_cnt.png"
"RC0220Ra_20130802_1156","20130802_1156","RuBsAdDlb3Mxtshcn20210211",1489.19,2191.38,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130802_1156_cnt.png"
"RC0220Ra_20130803_0956","20130803_0956","RuBsAdDlb3Mxtshcn20210211",1528.34,2314.53,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130803_0956_cnt.png"
"RC0220Ra_20130804_0756","20130804_0756","RuBsAdDlb3Mxtshcn20210211",1404.37,2047.84,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130804_0756_cnt.png"
"RC0220Ra_20130804_1356","20130804_1356","RuBsAdDlb3Mxtshcn20210211",1614.79,2350.43,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130804_1356_cnt.png"
"RC0220Ra_20130805_0756","20130805_0756","RuBsAdDlb3Mxtshcn20210211",1496.54,2312.91,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130805_0756_cnt.png"
"RC0220Ra_20130805_1356","20130805_1356","RuBsAdDlb3Mxtshcn20210211",1365.23,2090.26,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130805_1356_cnt.png"
"RC0220Ra_20130806_1356","20130806_1356","RuBsAdDlb3Mxtshcn20210211",1447.61,2248.48,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130806_1356_cnt.png"
"RC0220Ra_20130807_0756","20130807_0756","RuBsAdDlb3Mxtshcn20210211",1383.99,2131.04,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130807_0756_cnt.png"
"RC0220Ra_20130808_0755","20130808_0755","RuBsAdDlb3Mxtshcn20210211",1391.32,1985.04,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130808_0755_cnt.png"
"RC0220Ra_20130808_1355","20130808_1355","RuBsAdDlb3Mxtshcn20210211",1297.55,1945.92,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130808_1355_cnt.png"
"RC0220Ra_20130809_0755","20130809_0755","RuBsAdDlb3Mxtshcn20210211",1411.71,2099.23,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130809_0755_cnt.png"
"RC0220Ra_20130809_1355","20130809_1355","RuBsAdDlb3Mxtshcn20210211",1272.26,1945.92,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130809_1355_cnt.png"
"RC0220Ra_20130810_0955","20130810_0955","RuBsAdDlb3Mxtshcn20210211",1472.89,2279.47,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130810_0955_cnt.png"
"RC0220Ra_20130810_1155","20130810_1155","RuBsAdDlb3Mxtshcn20210211",1547.92,2346.34,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130810_1155_cnt.png"
"RC0220Ra_20130811_1155","20130811_1155","RuBsAdDlb3Mxtshcn20210211",1579.73,2374.07,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130811_1155_cnt.png"
"RC0220Ra_20130811_1555","20130811_1555","RuBsAdDlb3Mxtshcn20210211",1474.52,2098.44,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130811_1555_cnt.png"
"RC0220Ra_20130812_1155","20130812_1155","RuBsAdDlb3Mxtshcn20210211",1497.36,2281.91,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130812_1155_cnt.png"
"RC0220Ra_20130812_1555","20130812_1555","RuBsAdDlb3Mxtshcn20210211",956.65,1576.48,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130812_1555_cnt.png"
"RC0220Ra_20130813_0955","20130813_0955","RuBsAdDlb3Mxtshcn20210211",1537.32,2346.34,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130813_0955_cnt.png"
"RC0220Ra_20130815_0755","20130815_0755","RuBsAdDlb3Mxtshcn20210211",1406.83,2162.03,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130815_0755_cnt.png"
"RC0220Ra_20130815_1355","20130815_1355","RuBsAdDlb3Mxtshcn20210211",1395.41,2179.14,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130815_1355_cnt.png"
"RC0220Ra_20130816_0755","20130816_0755","RuBsAdDlb3Mxtshcn20210211",1441.08,2169.37,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130816_0755_cnt.png"
"RC0220Ra_20130816_1355","20130816_1355","RuBsAdDlb3Mxtshcn20210211",1278.79,2016.05,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130816_1355_cnt.png"
"RC0220Ra_20130817_0755","20130817_0755","RuBsAdDlb3Mxtshcn20210211",1417.43,2109.02,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130817_0755_cnt.png"
"RC0220Ra_20130818_1155","20130818_1155","RuBsAdDlb3Mxtshcn20210211",1605.01,2377.34,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130818_1155_cnt.png"
"RC0220Ra_20130818_1555","20130818_1555","RuBsAdDlb3Mxtshcn20210211",1484.3,2134.3,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130818_1555_cnt.png"
"RC0220Ra_20130819_1555","20130819_1555","RuBsAdDlb3Mxtshcn20210211",950.93,1495.7,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130819_1555_cnt.png"
"RC0220Ra_20130820_0755","20130820_0755","RuBsAdDlb3Mxtshcn20210211",1322.83,1828.48,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130820_0755_cnt.png"
"RC0220Ra_20130821_0755","20130821_0755","RuBsAdDlb3Mxtshcn20210211",1379.91,2038.07,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130821_0755_cnt.png"
"RC0220Ra_20130821_1355","20130821_1355","RuBsAdDlb3Mxtshcn20210211",1264.93,1858.63,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130821_1355_cnt.png"
"RC0220Ra_20130822_1355","20130822_1355","RuBsAdDlb3Mxtshcn20210211",1287.76,1911.66,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130822_1355_cnt.png"
"RC0220Ra_20130824_0955","20130824_0955","RuBsAdDlb3Mxtshcn20210211",1450.86,2061.69,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130824_0955_cnt.png"
"RC0220Ra_20130824_1555","20130824_1555","RuBsAdDlb3Mxtshcn20210211",1203.76,1669.42,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130824_1555_cnt.png"
"RC0220Ra_20130825_0955","20130825_0955","RuBsAdDlb3Mxtshcn20210211",934.62,1123.01,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130825_0955_cnt.png"
"RC0220Ra_20130825_1155","20130825_1155","RuBsAdDlb3Mxtshcn20210211",1417.43,1965.49,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130825_1155_cnt.png"
"RC0220Ra_20130825_1555","20130825_1555","RuBsAdDlb3Mxtshcn20210211",300.13,631.24,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130825_1555_cnt.png"
"RC0220Ra_20130826_1155","20130826_1155","RuBsAdDlb3Mxtshcn20210211",1436.19,2093.53,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130826_1155_cnt.png"
"RC0220Ra_20130826_1555","20130826_1555","RuBsAdDlb3Mxtshcn20210211",810.65,1082.25,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130826_1555_cnt.png"
"RC0220Ra_20130827_0955","20130827_0955","RuBsAdDlb3Mxtshcn20210211",1420.69,1864.38,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130827_0955_cnt.png"
"RC0220Ra_20130829_1354","20130829_1354","RuBsAdDlb3Mxtshcn20210211",1338.32,1866.77,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130829_1354_cnt.png"
"RC0220Ra_20130830_0954","20130830_0954","RuBsAdDlb3Mxtshcn20210211",1473.7,2204.43,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130830_0954_cnt.png"
"RC0220Ra_20130830_1154","20130830_1154","RuBsAdDlb3Mxtshcn20210211",1423.95,2048.66,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130830_1154_cnt.png"
"RC0220Ra_20130831_0954","20130831_0954","RuBsAdDlb3Mxtshcn20210211",1513.67,2205.26,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130831_0954_cnt.png"
"RC0220Ra_20130831_1154","20130831_1154","RuBsAdDlb3Mxtshcn20210211",1548.73,2213.41,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130831_1154_cnt.png"
"RC0220Ra_20130831_1554","20130831_1554","RuBsAdDlb3Mxtshcn20210211",1190.71,1607.48,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130831_1554_cnt.png"
"RC0220Ra_20130902_0754","20130902_0754","RuBsAdDlb3Mxtshcn20210211",1686.56,2224.84,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130902_0754_cnt.png"
"RC0220Ra_20130902_1354","20130902_1354","RuBsAdDlb3Mxtshcn20210211",1817.86,2358.55,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130902_1354_cnt.png"
"RC0220Ra_20130903_0754","20130903_0754","RuBsAdDlb3Mxtshcn20210211",1776.26,2426.26,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130903_0754_cnt.png"
"RC0220Ra_20130904_1154","20130904_1154","RuBsAdDlb3Mxtshcn20210211",1848.85,2515.17,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130904_1154_cnt.png"
"RC0220Ra_20130904_1554","20130904_1554","RuBsAdDlb3Mxtshcn20210211",612.48,1675.14,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130904_1554_cnt.png"
"RC0220Ra_20130906_1154","20130906_1154","RuBsAdDlb3Mxtshcn20210211",1883.92,2555.13,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130906_1154_cnt.png"
"RC0220Ra_20130906_1554","20130906_1554","RuBsAdDlb3Mxtshcn20210211",1165.42,1661.26,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130906_1554_cnt.png"
"RC0220Ra_20130907_1154","20130907_1154","RuBsAdDlb3Mxtshcn20210211",1871.68,2581.23,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130907_1154_cnt.png"
"RC0220Ra_20130907_1554","20130907_1554","RuBsAdDlb3Mxtshcn20210211",1729.78,2429.54,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130907_1554_cnt.png"
"RC0220Ra_20130908_0754","20130908_0754","RuBsAdDlb3Mxtshcn20210211",1768.93,2519.24,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130908_0754_cnt.png"
"RC0220Ra_20130908_1354","20130908_1354","RuBsAdDlb3Mxtshcn20210211",1874.13,2467.02,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130908_1354_cnt.png"
"RC0220Ra_20130910_1154","20130910_1154","RuBsAdDlb3Mxtshcn20210211",1582.98,2144.09,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130910_1154_cnt.png"
"RC0220Ra_20130910_1554","20130910_1554","RuBsAdDlb3Mxtshcn20210211",1301.62,1848.84,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130910_1554_cnt.png"
"RC0220Ra_20130911_0954","20130911_0954","RuBsAdDlb3Mxtshcn20210211",1591.96,2023.38,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130911_0954_cnt.png"
"RC0220Ra_20130911_1554","20130911_1554","RuBsAdDlb3Mxtshcn20210211",1246.17,1773.0,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130911_1554_cnt.png"
"RC0220Ra_20130912_1154","20130912_1154","RuBsAdDlb3Mxtshcn20210211",1583.8,2150.61,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130912_1154_cnt.png"
"RC0220Ra_20130913_1154","20130913_1154","RuBsAdDlb3Mxtshcn20210211",1823.56,2338.99,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130913_1154_cnt.png"
"RC0220Ra_20130914_0754","20130914_0754","RuBsAdDlb3Mxtshcn20210211",1664.54,2132.69,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130914_0754_cnt.png"
"RC0220Ra_20130914_1354","20130914_1354","RuBsAdDlb3Mxtshcn20210211",1815.41,2278.64,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130914_1354_cnt.png"
"RC0220Ra_20130916_0754","20130916_0754","RuBsAdDlb3Mxtshcn20210211",1733.04,2293.31,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130916_0754_cnt.png"
"RC0220Ra_20130917_0754","20130917_0754","RuBsAdDlb3Mxtshcn20210211",1778.71,2414.02,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130917_0754_cnt.png"
"RC0220Ra_20130917_1354","20130917_1354","RuBsAdDlb3Mxtshcn20210211",1663.72,2204.42,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130917_1354_cnt.png"
"RC0220Ra_20130918_1153","20130918_1153","RuBsAdDlb3Mxtshcn20210211",1905.94,2515.17,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130918_1153_cnt.png"
"RC0220Ra_20130918_1553","20130918_1553","RuBsAdDlb3Mxtshcn20210211",1413.35,1824.39,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130918_1553_cnt.png"
"RC0220Ra_20130919_1153","20130919_1153","RuBsAdDlb3Mxtshcn20210211",1878.21,2493.98,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130919_1153_cnt.png"
"RC0220Ra_20130919_1553","20130919_1553","RuBsAdDlb3Mxtshcn20210211",1329.35,1857.82,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130919_1553_cnt.png"
"RC0220Ra_20130920_0753","20130920_0753","RuBsAdDlb3Mxtshcn20210211",1802.36,2527.39,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130920_0753_cnt.png"
"RC0220Ra_20130921_1353","20130921_1353","RuBsAdDlb3Mxtshcn20210211",1843.95,2463.79,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130921_1353_cnt.png"
"RC0220Ra_20130922_0753","20130922_0753","RuBsAdDlb3Mxtshcn20210211",1824.38,2560.84,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130922_0753_cnt.png"
"RC0220Ra_20130922_1153","20130922_1153","RuBsAdDlb3Mxtshcn20210211",2059.27,2786.75,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130922_1153_cnt.png"
"RC0220Ra_20130922_1553","20130922_1553","RuBsAdDlb3Mxtshcn20210211",1934.49,2647.29,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130922_1553_cnt.png"
"RC0220Ra_20130923_1400","20130923_1400","RuBsAdDlb3Mxtshcn20210211",1580.53,2169.37,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130923_1400_cnt.png"
"RC0220Ra_20130924_1600","20130924_1600","RuBsAdDlb3Mxtshcn20210211",1312.22,1974.45,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130924_1600_cnt.png"
"RC0220Ra_20130925_1200","20130925_1200","RuBsAdDlb3Mxtshcn20210211",1917.35,2575.52,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130925_1200_cnt.png"
"RC0220Ra_20130925_1600","20130925_1600","RuBsAdDlb3Mxtshcn20210211",1332.61,1946.72,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130925_1600_cnt.png"
"RC0220Ra_20130926_1200","20130926_1200","RuBsAdDlb3Mxtshcn20210211",1746.9,2420.57,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130926_1200_cnt.png"
"RC0220Ra_20130926_1600","20130926_1600","RuBsAdDlb3Mxtshcn20210211",1235.56,1872.51,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130926_1600_cnt.png"
"RC0220Ra_20130929_1400","20130929_1400","RuBsAdDlb3Mxtshcn20210211",1918.99,2552.68,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20130929_1400_cnt.png"
"RC0220Ra_20131002_1159","20131002_1159","RuBsAdDlb3Mxtshcn20210211",2250.11,2983.31,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131002_1159_cnt.png"
"RC0220Ra_20131003_1159","20131003_1159","RuBsAdDlb3Mxtshcn20210211",2374.89,2998.81,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131003_1159_cnt.png"
"RC0220Ra_20131003_1559","20131003_1559","RuBsAdDlb3Mxtshcn20210211",2115.54,2954.74,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131003_1559_cnt.png"
"RC0220Ra_20131004_0759","20131004_0759","RuBsAdDlb3Mxtshcn20210211",1930.4,2704.37,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131004_0759_cnt.png"
"RC0220Ra_20131004_1359","20131004_1359","RuBsAdDlb3Mxtshcn20210211",2205.25,2859.33,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131004_1359_cnt.png"
"RC0220Ra_20131006_0759","20131006_0759","RuBsAdDlb3Mxtshcn20210211",2015.21,2810.38,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131006_0759_cnt.png"
"RC0220Ra_20131007_0759","20131007_0759","RuBsAdDlb3Mxtshcn20210211",2151.42,2995.52,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131007_0759_cnt.png"
"RC0220Ra_20131007_1359","20131007_1359","RuBsAdDlb3Mxtshcn20210211",2191.38,2871.57,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131007_1359_cnt.png"
"RC0220Ra_20131008_1159","20131008_1159","RuBsAdDlb3Mxtshcn20210211",2333.29,2920.47,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131008_1159_cnt.png"
"RC0220Ra_20131008_1559","20131008_1559","RuBsAdDlb3Mxtshcn20210211",1931.23,2803.86,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131008_1559_cnt.png"
"RC0220Ra_20131009_0959","20131009_0959","RuBsAdDlb3Mxtshcn20210211",2242.77,3079.53,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131009_0959_cnt.png"
"RC0220Ra_20131009_1159","20131009_1159","RuBsAdDlb3Mxtshcn20210211",2276.21,3108.89,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131009_1159_cnt.png"
"RC0220Ra_20131010_0759","20131010_0759","RuBsAdDlb3Mxtshcn20210211",1941.82,2775.31,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131010_0759_cnt.png"
"RC0220Ra_20131010_1359","20131010_1359","RuBsAdDlb3Mxtshcn20210211",2108.2,2746.78,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131010_1359_cnt.png"
"RC0220Ra_20131012_0759","20131012_0759","RuBsAdDlb3Mxtshcn20210211",2016.85,2820.18,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131012_0759_cnt.png"
"RC0220Ra_20131012_1359","20131012_1359","RuBsAdDlb3Mxtshcn20210211",2178.34,2796.54,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131012_1359_cnt.png"
"RC0220Ra_20131013_0759","20131013_0759","RuBsAdDlb3Mxtshcn20210211",2016.04,2838.93,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131013_0759_cnt.png"
"RC0220Ra_20131014_1159","20131014_1159","RuBsAdDlb3Mxtshcn20210211",2473.58,3030.62,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131014_1159_cnt.png"
"RC0220Ra_20131014_1559","20131014_1559","RuBsAdDlb3Mxtshcn20210211",2047.03,2916.4,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131014_1559_cnt.png"
"RC0220Ra_20131016_1159","20131016_1159","RuBsAdDlb3Mxtshcn20210211",2246.03,2733.76,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131016_1159_cnt.png"
"RC0220Ra_20131016_1559","20131016_1559","RuBsAdDlb3Mxtshcn20210211",2005.43,2888.67,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131016_1559_cnt.png"
"RC0220Ra_20131017_1159","20131017_1159","RuBsAdDlb3Mxtshcn20210211",2228.89,2694.59,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131017_1159_cnt.png"
"RC0220Ra_20131017_1559","20131017_1559","RuBsAdDlb3Mxtshcn20210211",2000.54,2891.12,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131017_1559_cnt.png"
"RC0220Ra_20131018_0759","20131018_0759","RuBsAdDlb3Mxtshcn20210211",1969.55,2763.09,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131018_0759_cnt.png"
"RC0220Ra_20131020_1159","20131020_1159","RuBsAdDlb3Mxtshcn20210211",2297.41,2851.15,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131020_1159_cnt.png"
"RC0220Ra_20131020_1559","20131020_1559","RuBsAdDlb3Mxtshcn20210211",2196.28,3094.2,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131020_1559_cnt.png"
"RC0220Ra_20131021_0759","20131021_0759","RuBsAdDlb3Mxtshcn20210211",2097.59,2912.33,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131021_0759_cnt.png"
"RC0220Ra_20131021_1159","20131021_1159","RuBsAdDlb3Mxtshcn20210211",2289.25,2918.04,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131021_1159_cnt.png"
"RC0220Ra_20131021_1359","20131021_1359","RuBsAdDlb3Mxtshcn20210211",2160.4,2792.46,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131021_1359_cnt.png"
"RC0220Ra_20131021_1559","20131021_1559","RuBsAdDlb3Mxtshcn20210211",2035.61,2929.45,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131021_1559_cnt.png"
"RC0220Ra_20131023_1158","20131023_1158","RuBsAdDlb3Mxtshcn20210211",2250.11,2811.21,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131023_1158_cnt.png"
"RC0220Ra_20131023_1558","20131023_1558","RuBsAdDlb3Mxtshcn20210211",2000.54,2845.45,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131023_1558_cnt.png"
"RC0220Ra_20131024_0758","20131024_0758","RuBsAdDlb3Mxtshcn20210211",1976.89,2851.97,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131024_0758_cnt.png"
"RC0220Ra_20131024_1358","20131024_1358","RuBsAdDlb3Mxtshcn20210211",2181.6,2872.37,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131024_1358_cnt.png"
"RC0220Ra_20131025_0758","20131025_0758","RuBsAdDlb3Mxtshcn20210211",2004.62,2848.72,"M:\Remote Cameras\Segmented_images\RC0220Ra\PROCESSED\CHECKED\RC0220Ra_20131025_0758_cnt.png"
